MCS-MPLS,KO,Deep PJs,Thots and Players,0,3,2018-04-22T16:09:46-0300
MCS-MPLS,KO,Budget Cuts,QBaxChrisAlmonThen,3,0,2018-04-22T16:09:46-0300
MCS-MPLS,KO,Toxic Avengers,Jenn's Goat Rodeo: isn't it Levly,3,1,2018-04-22T16:09:46-0300
MCS-MPLS,KO,MN Mean,The Bois Are Back In Town,3,0,2018-04-22T16:31:58-0300
MCS-MPLS,KO,Angels™,Zero Chill,3,0,2018-04-22T16:50:31-0300
MCS-MPLS,KO,The Planeteers,Thots and Players,3,0,2018-04-22T17:05:10-0300
MCS-MPLS,KO,Budget Cuts,Toxic Avengers,3,0,2018-04-22T17:29:31-0300
MCS-MPLS,KO,MN Mean,Angels™,0,3,2018-04-22T18:19:26-0300
MCS-MPLS,KO,The Planeteers,Budget Cuts,3,2,2018-04-22T18:40:56-0300
MCS-MPLS,KO,Angels™,The Planeteers,1,3,2018-04-22T20:50:55-0300
MCS-MPLS,KO,Dapper Casuals,Don't Worry,3,0,2018-04-22T16:50:31-0300
MCS-MPLS,KO,QBaxChrisAlmonThen,Jenn's Goat Rodeo: isn't it Levly,0,3,2018-04-22T17:29:31-0300
MCS-MPLS,KO,Toxic Avengers,I'm Hungry,3,1,2018-04-22T18:40:56-0300
MCS-MPLS,KO,Thots and Players,Dapper Casuals,2,3,2018-04-22T18:30:46-0300
MCS-MPLS,KO,Zero Chill,Deep PJs,3,0,2018-04-22T18:19:26-0300
MCS-MPLS,KO,The Bois Are Back In Town,Jenn's Goat Rodeo: isn't it Levly,3,2,2018-04-22T18:02:20-0300
MCS-MPLS,KO,Toxic Avengers,Dapper Casuals,3,0,2018-04-22T19:44:16-0300
MCS-MPLS,KO,Zero Chill,The Bois Are Back In Town,3,0,2018-04-22T19:09:45-0300
MCS-MPLS,KO,MN Mean,Toxic Avengers,3,1,2018-04-22T20:34:11-0300
MCS-MPLS,KO,Budget Cuts,Zero Chill,3,0,2018-04-22T20:50:55-0300
MCS-MPLS,KO,MN Mean,Budget Cuts,3,1,2018-04-22T21:23:34-0300
MCS-MPLS,KO,Angels™,MN Mean,3,2,2018-04-22T22:06:43-0300
